id,text,created_at,retweeted,in_reply_to_screen_name,in_reply_to_status_id,retweeted_screen_name,quoted_status_screen_name,source,retweet_count,screen_name,followers_count,friends_count
582954101853519872,RT @WilliamShatner: Today is #TransDayOfVisibility,Tue Mar 31 17:14:23 +0000 2015,False,,,WilliamShatner,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,NecroRom4ncer,63,658
582954098951110656,Photo: g-umiho: Happy #transdayofvisibility everybody! Being a trans PoC doesn’t give me as much visibility... http://t.co/9qyooiixRt,Tue Mar 31 17:14:22 +0000 2015,False,,,,,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",0,Wyverin,19,35
582954095897522176,"RT @feministculture: Happy #transdayofvisibility, don't forget to support trans men/women everywhere for their incredible courage. http://t…",Tue Mar 31 17:14:21 +0000 2015,False,,,feministculture,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,allisobn,758,467
582954092953239552,"RT @DanielBlunt: @CHIMPSINSOCKS It's #transdayofvisibility today. Please RT to show your support, it would mean the world. http://t.co/vq9D…",Tue Mar 31 17:14:21 +0000 2015,False,,,alexoldacc,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,Mina_DK,571,417
582954084128440320,"RT @aurosan: It's pretty simple.

#transdayofvisibility http://t.co/c3hJuVZHSC",Tue Mar 31 17:14:19 +0000 2015,False,,,calvinstowell,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,praIine,2670,327
582954082777870336,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:14:18 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,kayleigh_who,1132,725
582954080026292224,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:14:18 +0000 2015,False,,,jenalive11,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,RobbeiKay_,113,60
582954072459874304,"#transdayofvisibility isn't about flaunting off being trans, it's about people being proud of who they are

THAT'S A GOOD THING",Tue Mar 31 17:14:16 +0000 2015,False,,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",5,Meowsticgoesnya,1784,301
582954065761476608,"RT @peeeejy: posting here to spread the love, happy #transdayofvisibility !!! she/her/hers ❤️🎀 http://t.co/Ls2r44fsEQ",Tue Mar 31 17:14:14 +0000 2015,False,,,cappaiccino,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,smolcoal,377,384
582954065413320704,RT @YoLunatist: 70 RTs and I'll post selfies for #transdayofvisibility.,Tue Mar 31 17:14:14 +0000 2015,False,,,smnius,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,astral570,409,2536
582954064159367168,"“@sandorcIeganes: it's ur fave n.b androgynous intersectional feminist!! 🌵
 #transdayofvisibility http://t.co/xRuOXLwFpF” actually in love",Tue Mar 31 17:14:14 +0000 2015,False,HlDDLESTONS,582906645832957952,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,lumosem,517,190
582954060111736832,RT @sugoimoto: everybody's fave trans bowlcut babe (they/them) #transdayofvisibility http://t.co/ikQdl05EPa,Tue Mar 31 17:14:13 +0000 2015,False,,,sugoimoto,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,zedobriens,280,262
582954059885314048,RT @NOH8Campaign: Today is #TransDayOfVisibility. Celebrate the 'T' in LGBT: share your stories and make your voices heard! #NOH8 #TDOV htt…,Tue Mar 31 17:14:13 +0000 2015,False,,,NOH8Campaign,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Sweenr0272,237,250
582954055619584000,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:14:12 +0000 2015,False,,,jenalive11,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,crystalpxnk,7506,5635
582954054101417984,"RT @feministculture: Happy #transdayofvisibility, don't forget to support trans men/women everywhere for their incredible courage. http://t…",Tue Mar 31 17:14:11 +0000 2015,False,,,feministculture,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,saltandchic,10397,496
582954051257651200,Rey: The Unposted #transdayofvisibility http://t.co/Rf1JG7pf1y,Tue Mar 31 17:14:11 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,SPlNOSAURUS,794,399
582954046144696320,RT @kennytorrella: #transdayofvisibility: Society needs 2 increase acceptance &amp; legal protection of #transgender community. Here's why: htt…,Tue Mar 31 17:14:10 +0000 2015,False,,,kennytorrella,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,caitjs,381,354
582954037936549889,"RT @sandorcIeganes: it's ur fave n.b androgynous intersectional feminist!! 🌵
 #transdayofvisibility http://t.co/5nImDFRGme",Tue Mar 31 17:14:08 +0000 2015,False,,,HlDDLESTONS,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,sharksareneat,244,332
582954036288094208,RT @merboimalarky: Busy being a dude on a shuttle. #transdayofvisibility http://t.co/NHDhjsDd0T,Tue Mar 31 17:14:07 +0000 2015,False,,,merboimalarky,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,NotSorryFem,610,346
582954033431912448,!!! the tag for transdayofvisibility is trending! ouo,Tue Mar 31 17:14:06 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,lineraway,1027,957
582954033100529664,RT @beardelacreme: #transdayofvisibility cis beauty standards do not define us,Tue Mar 31 17:14:06 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Sybil_lumos,276,200
582954026679033856,"""@STRAlGHTPERSON: happy #transdayofvisibility trans ppl quote this w a selfie so we can all cry over ur beauty"" tb 😊 http://t.co/OT9xcbJ0hJ",Tue Mar 31 17:14:05 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6,amateurpunk,330,624
582954026620358656,RT @recoveryspirit: #transdayofvisibility whatever gender you identity as....YOU. ARE. AWESOME. and I love you so much. be brave 💙 http://t…,Tue Mar 31 17:14:05 +0000 2015,False,,,recoveryspirit,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Zerglinator,1566,755
582954023122296834,"RT @bdunkelman: Happy #TransDayofVisibility, all you lovelies. Be you, always. &lt;3",Tue Mar 31 17:14:04 +0000 2015,False,,,bdunkelman,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,yungciz,207,228
582954019288674304,RT @beardelacreme: On this #transdayofvisibility i want all my trans siblings to know that your gender is valid regardless of how you prese…,Tue Mar 31 17:14:03 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Sybil_lumos,276,200
582954015471857666,"RT @JJsBAdventure: Happy #transdayofvisibility!No matter how you present,it doesn't invalid your identity.Stay safe and have a great day ht…",Tue Mar 31 17:14:02 +0000 2015,False,,,EstosNewts,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,TaIIulah,306,292
582954011604754432,RT @incnetworks: It's #TransDayOfVisibility Have all you fabulous LGBT networks communicated the day with your members and followers? http:…,Tue Mar 31 17:14:01 +0000 2015,False,,,incnetworks,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,DennisLCarney,2804,356
582954008781934593,"RT @megturney: Happy #TransDayofVisibility - Remember, no matter what hatred or hardship comes your way, you have my love and support alway…",Tue Mar 31 17:14:01 +0000 2015,False,,,megturney,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Sweenr0272,237,250
582954007326490625,RT @Pornhub: #transdayofvisibility Pornhub supports you! http://t.co/KU9Uvj2PbM,Tue Mar 31 17:14:00 +0000 2015,False,,,Pornhub,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,HeartOfTheSt0rm,373,989
582954003530678272,RT @GLEEPwCUK: In honour of #TransDayofVisibility we invite you to celebrate what it means to be transgender at #TalksTrans http://t.co/AjV…,Tue Mar 31 17:13:59 +0000 2015,False,,,GLEEPwCUK,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,HazEddyBob,2108,2510
582954002888953856,RT @beardelacreme: On this #transdayofvisibility i want all my trans siblings to know that your gender is valid regardless of how you prese…,Tue Mar 31 17:13:59 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,domcamatic,739,328
582954001035034624,"RT @beardelacreme: today is NOT just for binary, passing trans people, it is for ALL trans people. don't make this exclusionary #transdayof…",Tue Mar 31 17:13:59 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,yayhamIet,695,55
582953996597518336,"nb w/ self esteem issues that just don't stop
#transdayofvisibility she/they http://t.co/f8r9I6EFv6",Tue Mar 31 17:13:58 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4,sahaquiell,197,389
582953995964121088,"RT @DanielBlunt: @CHIMPSINSOCKS It's #transdayofvisibility today. Please RT to show your support, it would mean the world. http://t.co/vq9D…",Tue Mar 31 17:13:58 +0000 2015,False,,,alexoldacc,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,hoseokflowerr,564,328
582953994898681857,"Things to remember:
-genitals do not determine gender
-use preferred pronouns
-there are more than just two genders
#transdayofvisibility",Tue Mar 31 17:13:57 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,sophiar1999,318,480
582953993154011136,"мне не стоило переходить по хэштегу #transdayofvisibility. черт, они настолько потрясающие.",Tue Mar 31 17:13:57 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,julsptr,73,72
582953991191076864,“@STRAlGHTPERSON: happy #transdayofvisibility !!!! trans ppl quote this w a selfie” nb hot babe reportin for duty http://t.co/q4axXVz82F,Tue Mar 31 17:13:56 +0000 2015,False,STRAlGHTPERSON,582832905480732672,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",15,MarkLudford,8382,272
582953989324439552,"RT @BitchMedia: Today is #transdayofvisibility! Check out the ""Trans 100,"" a list of people doing great work in arts and advocacy: http://t…",Tue Mar 31 17:13:56 +0000 2015,False,,,BitchMedia,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,awriterlybroad,53,244
582953980155826176,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:13:54 +0000 2015,False,,,jenalive11,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,arr0w_root,522,727
582953979190996992,"Old pic, but #transdayofvisibility #nonbinary #nonbinaryofcolor One day at a time! http://t.co/LmXWz8KV9H",Tue Mar 31 17:13:54 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,l_liana,37,103
582953976691314688,"RT @tywrent: AFAB = assigned female at birth 
AMAB = assigned male at birth 
do not say ""biologically M/F"" - that is misgendering. #transda…",Tue Mar 31 17:13:53 +0000 2015,False,,,tywrent,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,lclntvs,316,279
582953975101558784,RT @YoLunatist: 70 RTs and I'll post selfies for #transdayofvisibility.,Tue Mar 31 17:13:53 +0000 2015,False,,,smnius,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Dragonrana_,705,817
582953973386203137,"“@corbinbluwaffle: happy #transdayofvisibility!! ✨💫 (non binary, he/they) http://t.co/YT1ir72RWK” zaddy",Tue Mar 31 17:13:52 +0000 2015,False,,582953800270553088,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,domcamatic,739,328
582953970123059200,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:13:51 +0000 2015,False,,,jenalive11,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,wtfjck,539,449
582953962447474690,RT @beardelacreme: we should not need to 'pass' to be respected. how cis people perceive us does not define us. #transdayofvisibility,Tue Mar 31 17:13:50 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,clb_hys,1894,94
582953957892456448,RT @sugoimoto: everybody's fave trans bowlcut babe (they/them) #transdayofvisibility http://t.co/ikQdl05EPa,Tue Mar 31 17:13:48 +0000 2015,False,,,sugoimoto,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,soaptacular,290,201
582953957430968320,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:13:48 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,XCareKX,24,118
582953947079532544,"RT @tadotoumaki: I hope everyone's having a happy and safe #transdayofvisibility !!
{they/them | genderless} http://t.co/lKalsSr9vr",Tue Mar 31 17:13:46 +0000 2015,False,,,mokeomotegi,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,madoneebot,688,628
582953938950868993,he Destroy Splendor the god to builds scrap.who teach him the masonic magic?who deter him?#transdayofvisibility ..... http://t.co/1tt5yYwk2U,Tue Mar 31 17:13:44 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,awad1om,1661,1810
582953938774663168,"RT @feministculture: Happy #transdayofvisibility, don't forget to support trans men/women everywhere for their incredible courage. http://t…",Tue Mar 31 17:13:44 +0000 2015,False,,,feministculture,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,gross_honey,74,212
582953938594328576,RT @snoozyloser: #transdayofvisibility my boyf may be cis but he loves and accepts me as his demigirlfriend no matter what 💘🌼 http://t.co/3…,Tue Mar 31 17:13:44 +0000 2015,False,,,horseys420,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,aprilbriggs_,426,101
582953937621377025,RT @tyleroakley: Hope my followers check out #transdayofvisibility. Visibility is important. Listen to &amp; amplify trans experiences. http://…,Tue Mar 31 17:13:44 +0000 2015,False,,,tyleroakley,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,mayaelizabethxo,191,122
582953934379032577,RT @tywrent: #transdayofvisibility #tdov http://t.co/v6nqFbXURs,Tue Mar 31 17:13:43 +0000 2015,False,,,tywrent,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,flowerparties,2969,178
582953933666152448,"proud to be trans. Its hard, but ill make it.

 #transdayofvisibility #transpride #lgbtq http://t.co/FtLsRpa0Z0",Tue Mar 31 17:13:43 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,Thelostboy29,45,406
582953931753558016,"RT @beardelacreme: today is NOT just for binary, passing trans people, it is for ALL trans people. don't make this exclusionary #transdayof…",Tue Mar 31 17:13:42 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,_Deathcar,1958,1986
582953929270374401,"RT @peculiarplanets: scopo//

I'm here! #transdayofvisibility http://t.co/k8iiwOZSO4",Tue Mar 31 17:13:42 +0000 2015,False,,,oddasteroids,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,deathfrights,1033,317
582953925910917120,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:13:41 +0000 2015,False,,,jenalive11,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,harvdhxllxn,775,682
582953925868789760,RT @tywrent: happy #transdayofvisibility! you don't need to be out to celebrate yourself today (and every day). existing is always enough. …,Tue Mar 31 17:13:41 +0000 2015,False,,,tywrent,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,flowerparties,2969,178
582953914250760193,"RT @gayaliehn: I am a cute #genderqueer #genderfluid . my gender is valid, your ignorance is not.  #transdayofvisibility http://t.co/9l3nAB…",Tue Mar 31 17:13:38 +0000 2015,False,,,elizulmar,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",0,blckwdnsday,1064,1901
582953913697083392,RT @snoozyloser: #transdayofvisibility my boyf may be cis but he loves and accepts me as his demigirlfriend no matter what 💘🌼 http://t.co/3…,Tue Mar 31 17:13:38 +0000 2015,False,,,horseys420,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,Shaidesu_,342,599
582953913134907392,RT @MungosBroadway: What is it like to be transgender and #homeless? Our client Jayne explains: http://t.co/AWtcs6mIpq  #transdayofvisibili…,Tue Mar 31 17:13:38 +0000 2015,False,,,StMungos,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,hpachapters,809,137
582953909628641280,70 RTs and I'll post selfies for #transdayofvisibility.,Tue Mar 31 17:13:37 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",47,smnius,1923,279
582953902892548096,"""I still tried to theorize my identity. Until the day came that I couldn’t look in the mirror."" http://t.co/ZnCWwbPNx6 #transdayofvisibility",Tue Mar 31 17:13:35 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1,buecherkram,417,728
582953902103920641,RT @lordbugbug: #transdayofvisibility ur local bug turnin in!! (they/them) http://t.co/Hq42eSgqXW,Tue Mar 31 17:13:35 +0000 2015,False,,,lordbugbug,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,NotSorryFem,610,346
582953899247665152,RT @achiIIcs: It's ur local blonde agender hottie #transdayofvisibility http://t.co/oTwNANkCm9,Tue Mar 31 17:13:34 +0000 2015,False,,,BLOODMlLK,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,_Deathcar,1958,1986
582953897599340544,RT @diabeyonce: v happy to see #TransDayOfVisibility trending in the US!!! #TransLivesMatter,Tue Mar 31 17:13:34 +0000 2015,False,,,diabeyonce,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,utility_ability,34,79
582953892088020992,"RT @bernanas: Cant take a new selfie today so I'll post an older one ;; (bigender, They/them xoxo) #transdayofvisibility http://t.co/EQA1rq…",Tue Mar 31 17:13:33 +0000 2015,False,,,himeraldas,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,sapphire_sass,99,110
582953887780438017,"RT @beardelacreme: today is NOT just for binary, passing trans people, it is for ALL trans people. don't make this exclusionary #transdayof…",Tue Mar 31 17:13:32 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,clb_hys,1894,94
582953881266683905,"RT @tywrent: AFAB = assigned female at birth 
AMAB = assigned male at birth 
do not say ""biologically M/F"" - that is misgendering. #transda…",Tue Mar 31 17:13:30 +0000 2015,False,,,tywrent,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,Iynx_prince,24,115
582953879677071360,#transdayofvisibility http://t.co/ejVPvdnT36,Tue Mar 31 17:13:30 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,ohsoleila,190,653
582953879060381697,RT @MeowingIsWeak: #transdayofvisibility NON BINARY REPPIN !!! http://t.co/ayRNFobUWo,Tue Mar 31 17:13:30 +0000 2015,False,,,CRAFTYNAGGIN,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,karinagh0st,3263,635
582953878305509376,"RT @jenalive11: ""The boundary to what we can accept is the boundary to our freedom"" - Tara Brach #learning #transdayofvisibility http://t.c…",Tue Mar 31 17:13:30 +0000 2015,False,,,jenalive11,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,TamAftab,540,482
582953874669101058,RT @jesuslovesdinos: WHY WE NEED #transdayofvisibility http://t.co/mkomd30AqD,Tue Mar 31 17:13:29 +0000 2015,False,,,jesuslovesdinos,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,oldwestaction,1271,292
582953873402368003,"RT @bdunkelman: Happy #TransDayofVisibility, all you lovelies. Be you, always. &lt;3",Tue Mar 31 17:13:28 +0000 2015,False,,,bdunkelman,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,couriersixes,646,376
582953869837266945,RT @PhandomStats: About 4% of the phandom are transgender. Happy #transdayofvisibility to you! &lt;3,Tue Mar 31 17:13:27 +0000 2015,False,,,PhandomStats,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,DJKitty27,148,234
582953868708958209,RT @realisticsay: Happy #transdayofvisibility to everyone out there! Love yourself and the rest will follow. Most importantly stay safe. &lt;3,Tue Mar 31 17:13:27 +0000 2015,False,,,realisticsay,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,carpimus_natem,39,66
582953865252728833,RT @beardelacreme: i am the prettiest queer boy ever #transdayofvisibility http://t.co/7pO0tJOJ2c,Tue Mar 31 17:13:26 +0000 2015,False,,,dollbambs,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,carlyjo_,188,536
582953859783462912,"RT @jostruitt: This column's not about #TransDayofVisibility, but I'm sharing it today anyway: 
Against Visibility http://t.co/vIwJWTlBwm #…",Tue Mar 31 17:13:25 +0000 2015,False,,,jostruitt,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,kekduckett,1740,3617
582953859179520000,everybody's fave trans bowlcut babe (they/them) #transdayofvisibility http://t.co/ikQdl05EPa,Tue Mar 31 17:13:25 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,sugoimoto,627,608
582953856507756544,RT @trudgel: support all sisters not just cisters #transdayofvisibility LOVE!!! all identities are valid,Tue Mar 31 17:13:24 +0000 2015,False,,,trudgel,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,maisiiie,156,94
582953851487047680,RT @bl00dstains: Happy #transdayofvisibility [he/him/his] visibility is so damn important http://t.co/JszQASeG6V,Tue Mar 31 17:13:23 +0000 2015,False,,,bl00dstains,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,karinagh0st,3263,635
582953840204468224,RT @bringmeparamore: happy #transdayofvisibility everyone ☺💕,Tue Mar 31 17:13:20 +0000 2015,False,,,soakedjnmalice,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,_Deathcar,1958,1986
582953839512424449,"RT @carnegielibrary: On #TransdayofVisibility don't forget about resources available at the Library, including the #LGBTQ DVD collection: h…",Tue Mar 31 17:13:20 +0000 2015,False,,,carnegielibrary,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,jessicailutz,568,199
582953835758526465,ok but also no one HAS to take a selfie for #transdayofvisibility ! Continuing to be you is the best you can do ok,Tue Mar 31 17:13:19 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,froonding_loom,981,1012
582953835267821569,"RT @tywrent: AFAB = assigned female at birth 
AMAB = assigned male at birth 
do not say ""biologically M/F"" - that is misgendering. #transda…",Tue Mar 31 17:13:19 +0000 2015,False,,,tywrent,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",0,snebae,2342,617
582953831262134272,RT @recoveryspirit: clothing has no gender. you are entitled to wear WHATEVER you want. #transdayofvisibility http://t.co/vNNWtwNOSC,Tue Mar 31 17:13:18 +0000 2015,False,,,recoveryspirit,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,Zerglinator,1566,755
582953828334489600,RT @LBjerring: Happy #transdayofvisibility !  Be kind to everyone. http://t.co/zmHNQfghgm,Tue Mar 31 17:13:18 +0000 2015,False,,,LBjerring,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,NotSorryFem,610,346
582953826820468736,RT @ROCKNROLLTHUGS_: Happy #transdayofvisibility please remember that everyone deserves to be treated with respect. http://t.co/pwuBYU6GHf,Tue Mar 31 17:13:17 +0000 2015,False,,,ROCKNROLLTHUGS_,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",0,NEARLYWXTCHES_,441,840
582953822886211584,"RT @gemjolras: ""@STRAlGHTPERSON: happy #transdayofvisibility !!!! trans ppl quote this w a selfie so we can all cry over ur beauty"" http://…",Tue Mar 31 17:13:16 +0000 2015,False,,,sterileflower,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,lipring_frankie,270,404
582953822240305153,To all transgender: Get visible all over the world #TDOV #TransLivesMatter #transdayofvisibility #transgender http://t.co/4ekw53d110,Tue Mar 31 17:13:16 +0000 2015,False,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,A_Heike_T,368,513
582953822240288769,"RT @aurosan: It's pretty simple.

#transdayofvisibility http://t.co/c3hJuVZHSC",Tue Mar 31 17:13:16 +0000 2015,False,,,calvinstowell,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,RHOyalDee,273,560
582953816410198016,#transdayofvisibility &lt;3,Tue Mar 31 17:13:15 +0000 2015,False,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,cjroom,191,236
582953814342311936,RT @dylandreilich: #transdayofvisibility http://t.co/hF4SyzzwAn,Tue Mar 31 17:13:14 +0000 2015,False,,,dylandreilich,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,neureese,102,414
582953812970852353,"RT @megturney: Happy #TransDayofVisibility - Remember, no matter what hatred or hardship comes your way, you have my love and support alway…",Tue Mar 31 17:13:14 +0000 2015,False,,,megturney,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,OliviaCircus,101,456
